Version	Date	Time	Author	Comment
251	24-May-2016	08:51	Philip Swannell	Fix to method CreditsRequired, which needs to return a full list of credits in the event that there are any WHATIF trades.
250	23-May-2016	11:54	Philip Swannell	Improved error message when it looks like R is not installed on the PC.
249	23-May-2016	10:55	Philip Swannell	Bug fix on CounterpartyViewer sheet - double-clicking to drill-down was not working. Also improved display of cashflows on trades.
248	20-May-2016	14:27	Philip Swannell	Bug fix to release 245. If there was a WHATIF trade on the Portfolio sheet the model would always be rebuilt. :-(.
247	20-May-2016	13:38	Philip Swannell	Refactored method UpdateCounterpartyViewerSheet.
246	19-May-2016	18:02	Philip Swannell	Re-wrote code to update the TradeViewer sheet. Newer code is simpler and does not break the Regression sheet's formulas.
245	19-May-2016	15:59	Philip Swannell	Model is automatically rebuilt in the event that the existing model does not have credit curves that will be required and those credit curves are available in the market data workbook. If the necessary data is not in the market data workbook then an error is thrown.
244	19-May-2016	11:25	Philip Swannell	Model is automatically rebuilt in the event that the existing model does not have curves in the required currencies and data for those currencies is available in the Market Data workbook.
243	19-May-2016	09:41	Philip Swannell	Cashflow viewing now works from the Portfolio sheet via right-click.
242	17-May-2016	17:05	Philip Swannell	Added cashflow viewing on the TradeExposures sheet. So far support InterestRatesSwap, CrossCurrencySwap and CapFloor. Other VFs to follow.
241	16-May-2016	11:35	Philip Swannell	Code re-organisation. The modules of the VBA project were too few and too large. Re-organised with improved module names.
240	16-May-2016	10:32	Philip Swannell	Bug fix to method UpdateCptyExposuresSheet.
239	13-May-2016	16:48	Philip Swannell	Rebased regression test
238	13-May-2016	15:23	Philip Swannell	Moved a couple of methods to SolumAddin
237	13-May-2016	14:27	Philip Swannell	Minor improvements of CptyExposures sheet.
236	13-May-2016	13:22	Philip Swannell	At release 229 we forgot that "old code without daycounts" was still being used when calibrating the Hull-White sigmas. The relevant R code, addVol.xccyHW, has now been re-written as addVol.xccyHW2.
235	13-May-2016	11:53	Philip Swannell	Improvements to formatting of trade on the TradeExposures sheet - hook into the same code as is used on the Portfolio sheet.
234	13-May-2016	11:04	Philip Swannell	Fixed bug found by Guy: doing a full run with PFEs resulted in an error if the first trade on the Portfolio sheet was a WHATIF trade.
233	13-May-2016	10:20	Philip Swannell	Removed parameter VolQuoteLogNormal from Config sheet since in practice working with log-normal vols leads to failure in attempt to convert to Normal vols, since negative forward rates exist.
232	12-May-2016	19:02	Philip Swannell	Change to method SaveToRIRVol to save down parameters of the swaps whose vols are quoted.
231	12-May-2016	10:45	Philip Swannell	Bug fix to validate trades, was not working when only one trade was on the portfolio sheet.
230	11-May-2016	10:56	Philip Swannell	Work on method OpenTradesFile. When encountering an "old" file that contains no BDC or DCT information the code guesses likely values for them, for major currencies only.
229	10-May-2016	19:33	Philip Swannell	First version where we get numbers returned for a "full run" using the "new, with daycounts" code for both curve building and for trade valuation. More testing and bug fixing required.
228	10-May-2016	12:28	Philip Swannell	Curves now built from rates including daycounts, though for the time being there is a discrepancy between how we build curves, calibrating to the enhanced functions such as InterestRateSwap2, and how we value trades via the old functions such as InterestRateSwap.
227	09-May-2016	17:22	Philip Swannell	Work on building curves from rates including fixed and floating daycount types. Work still in progress.
226	06-May-2016	16:44	Philip Swannell	Rebased regression test after discovering and fixing bug in the R code for calculating Netset PFEs.
225	06-May-2016	11:26	Philip Swannell	Entering notionals on amortising swaps was no longer fully working  (since trade filtering was introduced). Fixed this.
224	04-May-2016	17:50	Philip Swannell	Doing a release to include the "Ghost forms" bug fix in SolumAddin, no changes in this workbook since the last release.
223	04-May-2016	10:57	Guy Seknadje	Changes on sheets Capital, CapInputs and LoanPortfolio.
222	03-May-2016	15:53	Philip Swannell	Changed number formats of Fx rates shown on Portfolio sheet. Guy request.
221	03-May-2016	13:22	Philip Swannell	Filters on the Portfolio sheet now hook into ShowRegularExpressionDialog.
220	29-Apr-2016	18:20	Philip Swannell	Work on sheets CptyExposures and TradeExposures following feedback during client demo.
219	28-Apr-2016	16:31	Philip Swannell	First release where building curves from swap rates and cross-currency basis swaps works.
218	27-Apr-2016	11:09	Philip Swannell	Started work on building curves from rates rather than passing in discount factors.
217	26-Apr-2016	22:23	Philip Swannell	Added filtering on the Portfolio sheet.
216	26-Apr-2016	13:54	Philip Swannell	Re-wrote method getTradesRange to use .CurrentRegion rather than sExpandDown that can't cope with hidden rows.
215	26-Apr-2016	12:42	Philip Swannell	Fixed bug in double-clicking on MarketDataSheet cell of Config sheet.
214	26-Apr-2016	12:36	Philip Swannell	Unable to reproduce bugs seen by Guy, but introduced some defensive programming in method SolveSelectedTrades that may prevent them happening again.
213	25-Apr-2016	17:01	Philip Swannell	Improved checking of whether R is installed on the PC in method TestInstallation.
212	25-Apr-2016	13:21	Philip Swannell	No longer the case that the xvaDashboard sheet is empty after doing a PV only run. No longer "suggest" a file name when doing a "Save As".
211	22-Apr-2016	18:29	Philip Swannell	Small changes made during testing. Ready for Guy to test.
210	22-Apr-2016	17:08	Philip Swannell	R code associated with this releaseno longer builds a "ModelList" with one model for each Counterparty. instead we use a single model and an additional argument FundingSpread that's passed down the callstack. Small changes seen on the regression sheet of  max about EUR200.
209	21-Apr-2016	16:21	Philip Swannell	R code associated with this release has funding as a non-defaulting argument to all functions. Previously it was defaulting to TRUE in the argument declarations of many functions.
208	21-Apr-2016	12:17	Philip Swannell	Switched off old-style "heavy" usage of the C# layer.
207	21-Apr-2016	10:01	Philip Swannell	New method CounterpartiesFromMarketBook so that double-click handlers for counterparties work even if we have not generated data in R.
206	20-Apr-2016	19:57	Philip Swannell	Now have control over the manner in which we use the C# layer. gUseCSharpLayer = FALSE means use the C# code only for communication between Excel and R. gUseCSharpLayer = TRUE do it the old way, i.e. for both communuication and to maintain Paul's cache of data at the netset and trade level.
205	20-Apr-2016	15:49	Philip Swannell	Started work to reduce use of C# functions in the VBA code. I want to stop storing data in the C# layer but use it only as a communication mechanism between Excel\VBA and R.
204	20-Apr-2016	15:01	Philip Swannell	Removed eight items from the config sheet.
203	20-Apr-2016	14:19	Philip Swannell	Sheet CVAVaR no longer uses C# functions.
202	20-Apr-2016	13:31	Philip Swannell	Work on Regression sheet.
201	20-Apr-2016	11:44	Philip Swannell	HiddenSheet no longer uses C# functions.
200	20-Apr-2016	11:13	Philip Swannell	Sheet Capital no longer uses C# functions.
199	19-Apr-2016	16:51	Philip Swannell	Re-wrote CptyExposures sheet to no longer use C# functions.
198	19-Apr-2016	12:41	Philip Swannell	Re-wrote TradeExposures sheet to no longer use C# functions.
197	18-Apr-2016	14:58	Philip Swannell	Release before major changes to reduce use of Paul's C# layer.
196	18-Apr-2016	14:38	Philip Swannell	When invalid TradeIDs are detected, user sees dialog offereing to fix rather than a dialog telling him\her to fix the problem via the menu.
195	18-Apr-2016	14:15	Philip Swannell	Changed sign conventions for the trades passed to R, with associated changes in the R code.
194	18-Apr-2016	11:13	Philip Swannell	CVA errors found by Guy have been fixed. Validation of trades now more robust.
193	15-Apr-2016	10:00	Philip Swannell	Version 185 introduced serious bugs that were only apparent once Excel was rebooted (which I didn't do for 2 days). These are now fixed. BUT Guy has found errors in the CVA and FVA calculations.
192	14-Apr-2016	13:46	Philip Swannell	Released to new release locations on SOLUMSBS
191	14-Apr-2016	10:52	Philip Swannell	Calculate event of Portfolio sheet disabled when Portfolio sheet is not the active sheet.
190	14-Apr-2016	10:45	Philip Swannell	Bug fix to Portfolio worksheet change event. When editing a single trade we were calculating all trades.
189	14-Apr-2016	10:44	Philip Swannell	New menu item: R environment: Show Trades formatted for R.
188	13-Apr-2016	18:55	Philip Swannell	Implemented AutoCalc - i.e. PVs shown on the Portfolio sheet change as you edit them. Can be switched on\off via a settting on the sheet.
187	13-Apr-2016	13:47	Philip Swannell	Calculating PVs only is now faster. We use method UpdatePortfolioSheet rather than the all-purpose method DoCalculations.
186	12-Apr-2016	18:46	Philip Swannell	Now have ability to solve trades for zero PV - see right-click menu. Guy request.
185	12-Apr-2016	14:47	Philip Swannell	Code refactoring: No longer pass 7 arrays of trade data to R, pass a single array instead. Method SplitOutTradeData replaced by method ReformatTrades. Hence using fewer functions in Paul's C# layer.
184	12-Apr-2016	13:05	Philip Swannell	Can save trades to disc even if the trades fail on validation.
183	12-Apr-2016	10:41	Guy Seknadje	Small formatiing changes and capital input udates.
182	11-Apr-2016	17:23	Philip Swannell	Small fixes for Guy - new trades now have more sensible dates. after calculating CVA we activate the xvaDashboard sheet.
181	11-Apr-2016	15:57	Philip Swannell	Tweaks to column fitting - see method AutoFitColumns.
180	11-Apr-2016	14:15	Philip Swannell	Amortising cross currency swaps now work (though not extensively tested...). At Guy's request CNY changed to CNH (offshore).
179	11-Apr-2016	10:00	Philip Swannell	Released from work.
178	10-Apr-2016	12:42	Philip Swannell	Added method TestInstallation to give more friendly error message if R is not installed.
177	09-Apr-2016	21:53	Philip Swannell	Amortising InterestRateSwap now works.
176	05-Apr-2016	20:11	Philip Swannell	Noticed and fixed bug that running "Calculate PVs and CVA" was not using a cached model.
175	05-Apr-2016	15:19	Philip Swannell	Removed some settings on the Config sheet, with associated simplification of the R code.
174	05-Apr-2016	10:33	Philip Swannell	Change so that the workbook works if File > Options > Formula > Workbook Calculation is Automatic (though not recommended). Previously this would have been very slow.
173	04-Apr-2016	19:46	Philip Swannell	In the past the sheet xVADashboard contained Excel formulas that called Paul's C# functions to get back the information displayed. It works differently now - VBA code (method UpdatexVDashboard) calls directly to R to get the data calculated by R, augments that data with the results of the KVA calculation (not done in R) and pastes the results as values to the sheet. Also added sort buttons to the sheet.
172	03-Apr-2016	19:47	Philip Swannell	Improvements to code associated with regression testing - now display a count of the number of differences detected in the regression sheet.
171	03-Apr-2016	17:21	Philip Swannell	Added column autofitting to calculation event of xVADashboard
170	02-Apr-2016	12:24	Philip Swannell	Improved comments on the Config sheet.
169	02-Apr-2016	12:05	Philip Swannell	Work on the Regression sheet - we now include results from the CptyExposures sheet.
168	02-Apr-2016	11:08	Philip Swannell	Sheets CptyExposures and TradeExposures now do column auto-fitting in their Calculate events.
167	02-Apr-2016	10:49	Philip Swannell	R code change: Noticed and fixed bug that trade-level CVA\DVA results were not making their way back from the R environment to the C# layer, hence were not appearing on the CptyExposures sheet.
166	02-Apr-2016	09:21	Philip Swannell	Change so that it's no longer to exit and relaunch Excel following a change to the Counterparties listed on the CFS sheet of the Marker Data workbook. Problem was that the "old" Counterparties were persisted in the C# layer. Fixed by making a call to sFns.scClearCache.
165	01-Apr-2016	19:36	Philip Swannell	Added method SetTradesRangeColumnWidths. Called in DoCalculations, Double-click event, and when adding, deleting and loading trades. Not called in worksheet Change event, since managing code in such events is tricky.
164	01-Apr-2016	18:46	Philip Swannell	R Code changes: Methods BuildTaskList, DoOneTask and the DoTask? suite of functions changed to reduce the extent to which much more data than necessary is passed to the parallel processes. More work needed on this, since currently the amount of data that we pass goes up with the square of the number of trades. :-(
163	01-Apr-2016	16:36	Philip Swannell	R code associated with this release has older versions of DoTaskOneTradePFE and DoTaskOneNetSetPFE removed.
162	01-Apr-2016	15:02	Philip Swannell	R code associated with this release has two versions of DoTaskOneTradePFE and DoTaskOneNetSetPFE. The newer (_v2) versions are (much) faster so that overall calculation time for "Calculate PVs, CVA and PFE" is better than halved - 40 seconds to 17.9 seconds on the current set of regression trades.
161	30-Mar-2016	07:58	Philip Swannell	Changed to method RequiredCurrencies so that the return is sorted alphabetically, other than the fact that the numeraire appears first.
160	29-Mar-2016	12:33	Philip Swannell	Added input_UseExperimentalCode on the Config sheet for testing new PFE algorithm.
159	29-Mar-2016	12:32	Philip Swannell	Method DoCalculations now switches Application.Calculation to Manual if necessary.
158	25-Mar-2016	16:16	Philip Swannell	Changes to double-click handler for FixedCashflows trades. Fix to function AddressOfRange.
157	24-Mar-2016	16:15	Philip Swannell	Incorporated Guy's changes to the CVAVaR sheet.
156	24-Mar-2016	17:13	Philip Swannell	Changed banks listed on the CapInputs sheet. Guy needs to review and amend the remaining columns.
155	24-Mar-2016	15:21	Philip Swannell	More code to validate market data, so that we get early and understandable error messages when there is bad market data.
154	23-Mar-2016	19:06	Philip Swannell	Released a version that no-longer has hard-wired list of currencies for which to build curves, but instead examines the trades and builds cuurves for the required currencies only. However there are regression test differences large enough to be a concern. These need to be understood.
153	23-Mar-2016	14:02	Philip Swannell	Started work to remove hard-coding of currencies. Guy request.
152	22-Mar-2016	12:59	Philip Swannell	Changed conditional formatting for Counterparty column of Portfolio sheet to show WHATIF in red.
151	17-Mar-2016	11:08	Philip Swannell	Added ability to Generate Reports - i.e. create a workbook containing pasted values from selected sheets of this workbook.
150	17-Mar-2016	09:42	Philip Swannell	The Solum logo had vanished from a few sheets, put it back and added code to ReleaseCleanup to ensure that it's in the same position on each sheet on which it appears.
149	16-Mar-2016	13:07	Philip Swannell	Ran code cleaner.
148	16-Mar-2016	11:25	Philip Swannell	Added double-click handler for FixedCashflows trades to make it easier to add such trades (though I don't expect FixedCashflows trades to be much used in the gui, we need them for trade compression of Fx forwards.
147	16-Mar-2016	09:17	Philip Swannell	Split module modPortfolioUI into two: modPortfolioUI and modValidateTrades.
146	15-Mar-2016	12:18	Philip Swannell	Fixed some small bugs found by Guy.
145	14-Mar-2016	16:47	Philip Swannell	Changed representation of payment frequencies from 1,2,4,12 to Annual,Semi annual,Quarterly,Monthly.
144	14-Mar-2016	15:48	Philip Swannell	Changed XCcySwap to CrossCurrencySwap, FxFwd to FxForward
143	14-Mar-2016	14:41	Philip Swannell	Changed backups to an area on my C drive that replicates to my (personal) OneDrive so that I won't loose work if my c drive crashes. To Do: Revert once SOLUMNAS is back on line.
142	14-Mar-2016	11:15	Philip Swannell	Changes to method CreateSnapshot since SOLUMNAS is down.
141	10-Mar-2016	09:32	Philip Swannell	Release with CapFloor and Swaption VFs both working.
140	09-Mar-2016	15:41	Philip Swannell	Put back chart on sheet CptyExposures, I think this got lost in a file-corruption, which the rest of the workbook survived (Mmm, I hope).
139	09-Mar-2016	11:01	Philip Swannell	Changed method SaveTradesFile to ask for confirmation if the file already exists.
138	08-Mar-2016	11:02	Philip Swannell	Changes to menus to show "recently used files".
137	03-Mar-2016	11:25	Philip Swannell	Changes on the hidden sheet to ensure that "new" trades are more sensible.
136	02-Mar-2016	16:43	Philip Swannell	Work on adding CapFloors and Swaptions. Also ran Rob Bovey's code cleaner.
135	02-Mar-2016	13:47	Philip Swannell	Changes to reflect changes in install script and hence default location of market data workbook. Also started work on Caps, Floors and Swaptions.
134	02-Mar-2016	11:00	Philip Swannell	Changes to CreateSnapshot to reflect new file structure on SOLUMNAS.
133	01-Mar-2016	14:54	Philip Swannell	Can now copy to backups directory from the menu.
132	29-Feb-2016	16:42	Philip Swannell	Removed "Trade Date" from sheet portfolio since no code uses it. Methods OpenTradesFile, SplitOutTradeData, ApplyCellFormattingToTrades required changes.
131	29-Feb-2016	15:58	Philip Swannell	Change to cell formatting for Fx trades - grey out Start Date since it has no meaning.
130	26-Feb-2016	14:48	Philip Swannell	Re-based regresion test, since we now include Fx Options in the test.
129	25-Feb-2016	16:16	Philip Swannell	Changes to method ShowMenu - all menu items now have accelerator keys.
128	25-Feb-2016	12:14	Paul Bradbury	Force export of FX Options when doing calculations
127	24-Feb-2016	11:37	Philip Swannell	Started work on adding FxOptions, including making a list of what needs to be done to add a new trade type...
126	23-Feb-2016	14:28	Philip Swannell	Added method InstallPackages, available from the "R environment" sub-menu. Helps speed up first-time installation on a PC.
125	22-Feb-2016	18:41	Philip Swannell	Simplified Excel formulas on sheet CptyExposures.
124	22-Feb-2016	15:48	Philip Swannell	Rebased regression test following Paul's fix so that funding is taken into account on calculation of PFE/EPE/ENE for individual trades.
123	19-Feb-2016	16:38	Paul Bradbury	Change on config sheet - new parameter input_UseIndividualTradePFE
122	12-Feb-2016	11:08	Philip Swannell	Reorganised Config sheet. Parameters in more logical order, improved some of the comments.
121	12-Feb-2016	10:28	Philip Swannell	Fixed problem see by Guy - the XVADashboard was displaying zero as KVA inluding hypotheticals for counterparties with zero existing trades. Bug was in excel formula not VBA or R code.
120	11-Feb-2016	10:00	Philip Swannell	Changed structure of menus for greater clarity.
119	11-Feb-2016	09:27	Paul Bradbury	Added input_ShowRawMonte to Config sheet.
118	09-Feb-2016	16:43	Philip Swannell	Changes to method CreateSnapshot so that it works from home.
117	08-Feb-2016	14:12	Paul Bradbury	Comment added by Philip for Paul's changes. Switch to using sFns.Providers.Default in place of sFns.Providers.ByIndex(0). Changed Config sheet input_ValDate -> input_AnchorDate.
116	01-Feb-2016	12:18	Philip Swannell	Renamed method BackupAllFiles to CreateWorkingSnapshot.
115	01-Feb-2016	12:05	Philip Swannell	Used findlink.xlam to find and a link to an old version of this workbook. Deleted it.
114	01-Feb-2016	11:30	Paul Bradbury	Use vbscript installer instead of dynamically created batch file
113	01-Feb-2016	09:18	Philip Swannell	Changes in method BackUpAllFiles - in preparation for Paul's work on an install file written in VBScript, to replace my batch file version.
112	28-Jan-2016	12:34	Philip Swannell	Copied across Guy's changes to sheet LoanPortfolio. There's plenty more work to do on this sheet?
111	28-Jan-2016	10:16	Philip Swannell	Changes to BackUpAllFiles to create a simple batch file to install everything.
110	27-Jan-2016	15:54	Philip Swannell	Removed temporary hack in DoCalculations, as R code now has better error handling and that fact allowed me to debug more effectively.
109	27-Jan-2016	15:06	Philip Swannell	Added method KillRogueProcesses - kills rogue Rscript.exe processes that may exist if %dopar% R code did not execute properly.
108	25-Jan-2016	18:52	Philip Swannell	Merged in changes made while Nicolas had control: Hopefully temporary hack in method DoCalculations
107	25-Jan-2016	18:19	Nicolas Gakwaya	Shipped in a loan portfolio sheet, which lists banking book item by counterparty, calculates the risk weights for those line items, and ties in with the Capital sheet by collecting banking book RWAs side by side with the trading book RWAs
106	25-Jan-2016	11:48	Philip Swannell	Released as SCRiPT_v70.xlsm
105	21-Jan-2016	15:58	Philip Swannell	Rebased regression test following change 103
104	21-Jan-2016	15:48	Philip Swannell	Added method RebaseRegressionTest
103	21-Jan-2016	15:22	Philip Swannell	Change in PassCurrencySheetToR to use 1 Y = 365.25 days, in line with method datetotime in utilsvalue.R
102	21-Jan-2016	12:27	Philip Swannell	Changes to method DoCalculations to reflect split of Paul's method scCalculate into three: scCalculateSetup, scCalculate and scCalculateReadResults.
101	21-Jan-2016	12:01	Philip Swannell	Changes to BackupAllFiles to keep a second copy on the C drive since SOLUMNAS is not backed up
100	20-Jan-2016	09:57	Philip Swannell	Changes to method BackupAllFiles to give warning if regression test failed and also to save a copy of the trades in an .stf file.
99	19-Jan-2016	10:21	Philip Swannell	ssReport > scReport - missed one on HiddenSheet, as discovered by Guy.
98	18-Jan-2016	16:37	Philip Swannell	Fixed error on Hidden sheet that was causing double-click macro to fail (as discovered by Guy).
97	18-Jan-2016	15:52	Philip Swannell	Method BackUpAllFiles checks for value of IN_DEBUG_MODE
96	18-Jan-2016	10:29	Philip Swannell	Method BackUpAllFiles (fka BackUpRSource) now saves out the R workspace.
95	15-Jan-2016	13:44	Philip Swannell	Ensure input_numsimscva and input_numsims are (2^n)-1
94	15-Jan-2016	09:32	Philip Swannell	ssReport > scReport
93	14-Jan-2016	09:48	Philip Swannell	Changes to method BackUpRSource
92	12-Jan-2016	16:57	Philip Swannell	Changes following Paul's latest batch of C# function renaming.
91	12-Jan-2016	16:09	Philip Swannell	Reform of variable names on config sheet and variable names in R code.
90	11-Jan-2016	16:15	Philip Swannell	More changes following Paul's reforms to C# function names. Not working yet
89	08-Jan-2016	16:23	Philip Swannell	Changes following Paul's reforms to C# function names.
88	06-Jan-2016	16:58	Philip Swannell	Can now Load R Environment from the menus
87	06-Jan-2016	16:16	Philip Swannell	Can now "Clean out R environment" from the menus.
86	06-Jan-2016	09:55	Philip Swannell	Work on Fx Vol calibration.
85	05-Jan-2016	16:47	Philip Swannell	More changes on config sheet re input_... Needs simultanteous change in R code.
84	05-Jan-2016	10:42	Philip Swannell	Conditional formatting on Calibration sheet.
83	04-Jan-2016	17:03	Philip Swannell	Formatting changes on Calibration sheet.
82	04-Jan-2016	13:51	Philip Swannell	Changes on Config sheet.
81	04-Jan-2016	13:17	Philip Swannell	Added Calibration sheet
80	17-Dec-2015	14:50	Philip Swannell	Now using features in C# code released only on 17-12-2015
79	08-Dec-2015	17:30	Philip Swannell	Fix to call to ShowSingleChoiceDialog.
78	08-Dec-2015	16:06	Philip Swannell	Double-click handler on Config sheet.
77	08-Dec-2015	10:02	Philip Swannell	Changes to formulas on the sheet Portfolio.
76	07-Dec-2015	14:13	Philip Swannell	Change in method DoCalculations to set the RSourcePath to earlier in the method.
75	07-Dec-2015	13:32	Philip Swannell	Change on Config sheet cvainp_ to cva_input_ for consistency of names of variables. Paul will make equivalent change in R code.
74	04-Dec-2015	15:16	Philip Swannell	Cell formatting only.
73	04-Dec-2015	11:35	Philip Swannell	Changes to formatting of borders - Guy request. Fixed bug in Fx rate display on portfolio sheet.
72	04-Dec-2015	10:09	Philip Swannell	Now point to market data sheet on SharePoint.
71	03-Dec-2015	16:15	Philip Swannell	Moved sheets carrying market data from SCRiPT workbook to a separate workbook.
70	03-Dec-2015	10:45	Philip Swannell	Removed sheet Status
69	02-Dec-2015	11:09	Philip Swannell	Added ability to set the RSourcePath on the Control sheet.
68	02-Dec-2015	10:32	Philip Swannell	Removed sheet PortfolioSummary.
67	01-Dec-2015	16:37	Paul Bradbury	Rewired sheets to use scReport? functions - part of function name rationalisation. Also fixed bug in CVAInputs sheet. Bank names should be hard-wired in that sheet.
66	01-Dec-2015	12:46	Paul Bradbury	Add scReport functions, remove legacy ones they replace, PV CVA DVA etc. netset and trade
65	27-Nov-2015	12:15	Philip Swannell	Corrected link to SolumAddin - was pointing to https://solumfinancial-my.sharepoint.com/SolumAddin/SolumAddin.xlam rather than c:\SolumAddin\SolumAddin.xlam. Still don't understand how this happens - needs investigation.
64	25-Nov-2015	16:53	Philip Swannell	Realised that the discount curves have been time-shifted by mistake? 
63	25-Nov-2015	15:22	Philip Swannell	Sheets Ccy_USD and friends now have two column not three column arrays for discount factors.
62	25-Nov-2015	14:56	Philip Swannell	Method SplitOutTradeData no longer hard-codes column numbers.
61	25-Nov-2015	10:19	Philip Swannell	Fix to bug discovered by Tu the CDS sheet was not being recalculated in method DoCalculations. Also improvements to double-click handler.
60	23-Nov-2015	16:43	Philip Swannell	Bug fix to function Negate - was causing sign problems on the sheet TradeExposures. Also changes to calls to SolumCVA? and SolumDVA? to get consistent sign conventions on sheets xVADashboard, CptyExposures and TradeExposures.
59	23-Nov-2015	14:42	Guy Seknadje	Changes to market data and Bank names.
58	23-Nov-2015	12:50	Philip Swannell	All PV, CVA, DVA, FVA, EPE, ENE and PFE numbers shown on the sheet are from Bank perspective. Also added double-click handler on sheet Portfolio.
57	23-Nov-2015	09:33	Philip Swannell	Hooked into MsgBoxPlus.
56	20-Nov-2015	16:33	Philip Swannell	For Guy: Fixed broken formulas on TradeExposures sheet. Improvements to some of the double-click handlers.
55	20-Nov-2015	15:31	Nicolas Gakwaya	Added a "number of trades" control in CVA VaR sheet to avoid IMMMaturity=0 and therefore #VALUE when running KVA for counterparties with no existing trades and without the hypotheticals
54	20-Nov-2015	11:18	Nicolas Gakwaya	Changed CVA VaR to address the cap with the IMM maturity term included in CVA VaR Standardised calculation (used to be capped at 5y until now, but shouldn't be for CVA VaR calc purposes, now caps at longest trade maturity for the netting set
53	19-Nov-2015	14:50	Philip Swannell	Added ability to save trades to file and open trades from file.
52	19-Nov-2015	12:33	Philip Swannell	More work on TradeValidation, fixed formula bug spotted by Guy on CapitalInput sheet. Added sort buttons on Portfolio sheet.
51	18-Nov-2015	17:12	Philip Swannell	Changed how we allocate TradeIDs to trades on the Portfolio sheet - see method AllocateTradeIDs. Existing method was bad - when we deleted a trade then trades lower down the Portfolio sheet reshuffled the IDs making results on the sheets wrong (untill the next re-run).
50	18-Nov-2015	15:57	Philip Swannell	A number of small but useful changes to the sheets made by Guy.
49	18-Nov-2015	15:08	Philip Swannell	Improved method ApplyCellFormattingToTrades to fix up formulas in case they've been messed up.
48	18-Nov-2015	14:08	Philip Swannell	Backed out change 47 below - by reverting to version just prior to changes in cell formulas and then re-implementing VBA changes that achieved "Menu on sheet Portfolio is now a superset of the menu on sheet xVADashboard.".
47	18-Nov-2015	11:45	Philip Swannell	When saving trades to R (via method SplitOutTradeData) we now flip the direction of the trades so that they are represented from the Banks' perspective. So also changed sheet formulas to call SolumENE?, SolumEPE functions in a more logical manner (as opposed to calling -ENE when we want EPE etc)
46	18-Nov-2015	11:36	Philip Swannell	Menu on sheet Portfolio is now a superset of the menu on sheet xVADashboard.
45	17-Nov-2015	17:26	Philip Swannell	Changes to release script - now store correct Visible status of the sheets on the Hidden sheet.
44	17-Nov-2015	16:59	Philip Swannell	Changing the Counterparty on the Capital sheet refreshes the sheet - Guy request.
43	17-Nov-2015	16:45	Philip Swannell	Added method for deleting trades on the Portfoliom sheet
42	17-Nov-2015	15:45	Philip Swannell	Changes on Portfolio sheet:<LF>1) Removed cells needed for calculating weighted average maturity (replaced with VBA method EffectiveMaturityForTradesWithCP)<LF>2) Removed Dummy trades, put them on HiddenSheet instead<LF>3) Added meu with to allow the user to add trades and apply cell formats.
41	17-Nov-2015	10:30	Philip Swannell	Added "Grouping button" button to CapInputs sheet in place of using Excel's Outline functionality that doesn't work when a sheet is protected :-(.
40	16-Nov-2015	19:20	Nicolas Gakwaya	Cleaned up Capital display sheets (removed EEPE calc back to CVA VaR sheet, changed table orders, highlighted chart), added RWA figures, linked CapInputs CDS spreads to CDS sheet
39	16-Nov-2015	16:06	Philip Swannell	Simplified Ccy_ sheets
38	16-Nov-2015	14:35	Philip Swannell	KVA (aka ReturnOnRWA) now shows on xvaDashboard - for both with and without Hypothetical trades.
37	16-Nov-2015	10:01	Philip Swannell	Removed sheet EEPE - the sheets Capital and CVAVar calculate the data previously held on the EEPE sheet for themselves for the counterparty in question - see columns of cells headed "Ann Av of Q Max EPE".
36	13-Nov-2015	17:26	Philip Swannell	Added WHATIF to contents of name ActiveCptyList. Fixes problem seen by Guy.
35	13-Nov-2015	15:47	Philip Swannell	Fixed bad name ActiveCptyList and various cosmetic changes to sheets
34	12-Nov-2015	19:04	Philip Swannell	Very few names are now scoped to workbook. Names on Portfolio sheet now refer to cells in the header row rather than in the first row of trade data. That should make for lower chance of error when copying in data for different clients.
33	12-Nov-2015	13:05	Philip Swannell	Deleted sheets "ENE Pmarginal", "Loan Portfolio", "EEParty", "ENEParty". Reduced the number of names scoped to workbook.
32	12-Nov-2015	11:38	Nicolas Gakwaya	KVA (now renamed EEPE) and Capital sheet cleanup
31	11-Nov-2015	17:25	Philip Swannell	Incorporated latest versions of Nicolas' sheets.
30	11-Nov-2015	14:18	Philip Swannell	Changes to trades on Portfolio sheet at Paul's request.
29	11-Nov-2015	11:18	Philip Swannell	Started work on adding different funding spreads for each Counterparty
28	11-Nov-2015	10:32	Philip Swannell	Can now drill down CptyExposures sheet to TradeExposures sheet.
27	10-Nov-2015	17:03	Philip Swannell	Changes on sheet CptyExposures: moved graph left, now just one graph. Doubleclicking added to xvaDashboard.
26	10-Nov-2015	15:54	Philip Swannell	Re-wrote method UpdateCorrelMatrix.
25	10-Nov-2015	12:43	Philip Swannell	Audit sheet has single Menu button.
24	10-Nov-2015	12:17	Philip Swannell	Simplified sheet FX, by moving code to reformat the data for R from sheet formulas to VBA code.
23	09-Nov-2015	15:07	Philip Swannell	Fixed problem seen by Nicolas - xvaDashboards was not reflecting changes to trades
22	09-Nov-2015	14:34	Philip Swannell	Removing the five sheets broke the formulas on sheet "Portfolio Summary". Fixed them.
